Age,Gender,Region,Industry,Work_Arrangement,Hours_Per_Week,Burnout_Level,Work_Life_Balance_Score,Social_Isolation_Score,Avg_Salary,Physical_Health_Count,Mental_Health_Score
38,Male,South America,Education,Onsite,45,2,1,5,90000.0,0,4
55,Female,Europe,Education,Onsite,62,3,4,2,50000.0,4,2
25,Male,Oceania,Professional Services,Hybrid,45,3,1,4,90000.0,0,0
51,Female,Europe,Education,Onsite,64,1,4,5,70000.0,1,0
36,Female,Europe,Healthcare,Hybrid,57,2,3,3,110000.0,2,4
60,Female,South America,Technology,Hybrid,55,2,2,2,70000.0,2,1
54,Male,North America,Technology,Remote,44,2,1,4,70000.0,1,0
53,Male,Oceania,Technology,Hybrid,38,2,1,1,70000.0,3,1
58,Male,Africa,Manufacturing,Remote,53,3,1,4,90000.0,2,0
65,Female,Africa,Technology,Onsite,59,1,3,5,90000.0,3,5
40,Female,North America,Technology,Onsite,35,1,2,3,50000.0,2,6
57,Male,North America,Technology,Hybrid,60,1,4,1,70000.0,1,0
34,Male,Oceania,Professional Services,Onsite,47,2,2,3,50000.0,3,3
30,Female,Europe,Retail,Onsite,57,3,2,3,70000.0,1,1
53,Female,North America,Marketing,Hybrid,55,3,4,3,110000.0,2,4
26,Female,Africa,Finance,Onsite,49,3,5,3,70000.0,2,3
64,Female,Oceania,Marketing,Onsite,40,2,1,3,50000.0,0,5
24,Male,Asia,Retail,Hybrid,55,2,5,4,70000.0,2,1
58,Female,South America,Finance,Onsite,60,2,1,2,70000.0,2,0
43,Female,Asia,Professional Services,Onsite,41,1,3,3,50000.0,1,0
23,Male,Africa,Customer Service,Hybrid,43,1,2,5,90000.0,2,6
26,Male,Oceania,Education,Onsite,37,3,1,1,50000.0,1,1
29,Female,Oceania,Marketing,Hybrid,50,3,3,1,50000.0,1,3
57,Female,Africa,Retail,Remote,53,3,5,5,90000.0,1,0
30,Male,South America,Marketing,Hybrid,51,2,4,2,70000.0,2,1
31,Male,Oceania,Finance,Remote,46,1,3,5,90000.0,2,3
22,Female,Europe,Finance,Onsite,40,3,3,1,90000.0,0,2
43,Female,Africa,Manufacturing,Hybrid,39,2,3,2,90000.0,1,5
60,Female,Asia,Technology,Onsite,37,2,4,1,90000.0,2,1
56,Male,North America,Technology,Hybrid,58,2,3,4,120000.0,2,5
62,Male,South America,Professional Services,Onsite,53,3,4,3,70000.0,1,3
39,Female,Africa,Manufacturing,Remote,44,2,2,3,50000.0,2,1
63,Male,Europe,Technology,Onsite,64,1,3,3,110000.0,4,5
48,Female,Oceania,Finance,Onsite,44,1,4,5,110000.0,2,6
30,Male,Europe,Professional Services,Remote,43,2,4,5,110000.0,0,3
43,Male,Asia,Customer Service,Remote,61,2,5,3,50000.0,1,5
55,Female,Africa,Education,Onsite,54,1,2,3,120000.0,2,6
48,Male,Asia,Professional Services,Remote,64,3,3,4,70000.0,2,1
61,Male,North America,Marketing,Onsite,42,3,1,2,90000.0,1,6
53,Male,Africa,Marketing,Onsite,62,1,3,2,70000.0,1,6
65,Female,South America,Technology,Remote,35,3,4,4,50000.0,2,3
29,Male,Asia,Technology,Remote,39,2,5,4,50000.0,4,0
38,Female,North America,Healthcare,Remote,61,1,5,4,90000.0,1,0
25,Female,South America,Manufacturing,Hybrid,55,3,1,3,90000.0,3,3
41,Male,Europe,Manufacturing,Remote,53,2,1,4,70000.0,2,0
43,Male,Oceania,Technology,Remote,63,3,3,5,110000.0,1,6
45,Female,South America,Professional Services,Remote,36,3,3,4,50000.0,1,1
58,Male,Europe,Professional Services,Remote,61,3,3,4,90000.0,1,3
62,Male,Africa,Technology,Hybrid,58,2,2,3,70000.0,4,2
39,Female,Asia,Manufacturing,Hybrid,35,2,3,3,90000.0,1,2
56,Male,Asia,Technology,Remote,40,3,3,5,90000.0,4,0
26,Male,Oceania,Professional Services,Hybrid,57,2,1,3,90000.0,2,5
48,Male,Europe,Professional Services,Remote,55,3,2,4,50000.0,2,3
45,Female,South America,Manufacturing,Remote,36,2,3,4,50000.0,0,1
60,Female,Europe,Healthcare,Onsite,54,2,3,2,120000.0,2,3
64,Female,Europe,Healthcare,Hybrid,53,2,2,3,90000.0,3,5
30,Female,Europe,Customer Service,Onsite,37,3,4,2,110000.0,2,0
62,Male,Oceania,Healthcare,Remote,62,2,3,1,70000.0,3,4
26,Female,Europe,Professional Services,Onsite,45,3,4,1,50000.0,4,0
39,Female,Oceania,Technology,Onsite,48,3,2,2,110000.0,1,1
38,Male,Oceania,Manufacturing,Onsite,37,1,1,2,90000.0,3,0
59,Female,Europe,Healthcare,Onsite,57,1,2,1,90000.0,1,0
32,Male,South America,Manufacturing,Onsite,36,2,3,2,50000.0,2,6
36,Male,South America,Marketing,Onsite,44,3,4,4,70000.0,3,6
52,Male,Europe,Marketing,Hybrid,50,2,5,4,70000.0,1,0
48,Male,Europe,Healthcare,Onsite,59,2,3,3,90000.0,2,6
49,Male,North America,Healthcare,Onsite,58,2,2,5,70000.0,2,6
32,Male,Asia,Professional Services,Onsite,38,2,4,2,110000.0,2,5
46,Male,Europe,Healthcare,Remote,56,2,4,4,70000.0,3,0
24,Male,Africa,Manufacturing,Onsite,38,3,1,2,90000.0,1,4
37,Male,Africa,Retail,Onsite,56,3,3,2,90000.0,3,5
53,Female,Europe,Manufacturing,Hybrid,62,3,4,3,90000.0,2,0
39,Male,South America,Professional Services,Hybrid,48,2,1,1,70000.0,2,4
48,Male,Oceania,Healthcare,Hybrid,38,2,3,2,70000.0,4,1
35,Male,South America,Manufacturing,Hybrid,63,3,3,3,90000.0,1,1
54,Male,Africa,Education,Hybrid,56,2,2,4,90000.0,2,1
52,Male,Africa,Technology,Onsite,53,1,2,3,50000.0,2,0
24,Female,Europe,Professional Services,Hybrid,43,3,3,2,70000.0,2,6
65,Female,North America,Manufacturing,Remote,39,2,3,5,110000.0,2,6
51,Male,Africa,Marketing,Onsite,35,1,2,1,70000.0,3,1
53,Female,North America,Retail,Onsite,36,3,4,2,70000.0,0,3
34,Male,Asia,Customer Service,Onsite,64,1,3,4,90000.0,2,0
29,Female,Europe,Manufacturing,Hybrid,47,2,3,3,90000.0,2,3
52,Female,North America,Professional Services,Onsite,50,3,1,2,70000.0,3,2
54,Female,Asia,Education,Remote,57,3,4,3,70000.0,2,2
44,Male,Africa,Education,Onsite,52,1,4,3,70000.0,2,0
57,Male,Oceania,Marketing,Hybrid,55,3,4,1,120000.0,3,1
44,Male,Europe,Finance,Onsite,46,2,5,4,90000.0,1,6
53,Female,Europe,Education,Hybrid,58,2,3,1,50000.0,2,2
35,Male,North America,Education,Hybrid,49,1,2,4,70000.0,2,0
65,Female,Africa,Retail,Hybrid,55,3,3,4,110000.0,2,3
51,Male,Europe,Marketing,Onsite,41,2,3,4,70000.0,2,2
27,Male,Oceania,Finance,Hybrid,54,2,3,4,90000.0,2,2
28,Female,Europe,Retail,Onsite,61,1,5,5,90000.0,2,3
60,Male,Africa,Professional Services,Hybrid,44,2,4,1,90000.0,2,4
56,Female,Europe,Finance,Onsite,35,2,3,2,90000.0,3,0
40,Female,Europe,Technology,Remote,45,1,3,3,90000.0,0,1
45,Female,South America,Technology,Remote,41,3,4,5,70000.0,4,0
47,Male,Asia,Customer Service,Hybrid,39,3,5,3,90000.0,4,5
28,Female,Oceania,Technology,Onsite,48,2,2,1,50000.0,2,1
37,Male,Europe,Technology,Onsite,49,1,5,2,70000.0,3,3
60,Female,South America,Professional Services,Hybrid,35,3,2,2,70000.0,3,0
38,Male,Africa,Marketing,Onsite,60,1,3,1,90000.0,2,6
62,Male,Africa,Professional Services,Onsite,37,3,4,1,90000.0,1,2
26,Male,Africa,Technology,Onsite,46,3,3,4,70000.0,2,0
46,Male,South America,Marketing,Onsite,44,3,5,1,50000.0,1,4
56,Male,Africa,Professional Services,Onsite,54,2,3,1,90000.0,1,1
27,Male,North America,Manufacturing,Onsite,38,2,1,4,70000.0,2,2
45,Female,Oceania,Education,Remote,39,3,3,1,50000.0,2,0
22,Male,Europe,Technology,Remote,35,3,2,3,50000.0,1,5
36,Male,Asia,Professional Services,Onsite,46,2,3,2,110000.0,3,4
56,Male,Asia,Retail,Hybrid,45,3,2,4,70000.0,1,3
57,Male,South America,Education,Onsite,35,1,1,3,70000.0,2,6
57,Male,South America,Professional Services,Remote,60,3,1,4,70000.0,1,0
49,Male,Asia,Education,Hybrid,38,2,1,3,90000.0,2,5
30,Female,Africa,Retail,Onsite,37,3,3,2,50000.0,2,0
27,Female,Oceania,Technology,Hybrid,52,3,1,1,120000.0,0,5
24,Female,South America,Finance,Onsite,57,3,1,2,70000.0,2,0
35,Male,Africa,Education,Remote,47,3,3,1,90000.0,3,1
27,Female,Asia,Technology,Remote,64,2,3,3,70000.0,2,6
36,Female,South America,Professional Services,Hybrid,44,3,1,4,70000.0,2,5
48,Female,North America,Finance,Onsite,53,3,3,2,70000.0,3,0
53,Male,Oceania,Manufacturing,Remote,46,2,5,5,70000.0,2,0
56,Male,Africa,Education,Onsite,38,3,3,1,90000.0,3,5
59,Male,Oceania,Technology,Hybrid,41,3,4,3,90000.0,2,0
22,Male,Asia,Professional Services,Hybrid,39,3,3,3,70000.0,1,3
22,Female,Africa,Retail,Onsite,65,1,4,2,70000.0,2,6
54,Female,North America,Manufacturing,Remote,41,2,2,4,50000.0,2,6
35,Male,Oceania,Professional Services,Remote,60,2,1,3,70000.0,2,4
65,Female,Europe,Professional Services,Remote,49,2,4,4,90000.0,0,0
65,Female,Africa,Retail,Onsite,62,2,5,2,70000.0,0,1
22,Male,Africa,Customer Service,Onsite,43,1,4,2,70000.0,1,4
52,Female,South America,Healthcare,Remote,42,3,2,4,70000.0,1,6
46,Male,Africa,Technology,Onsite,55,2,1,1,110000.0,3,4
41,Male,South America,Healthcare,Onsite,42,1,3,1,90000.0,3,4
29,Female,Africa,Technology,Remote,50,1,3,2,110000.0,1,3
43,Female,Asia,Marketing,Onsite,65,2,5,2,90000.0,2,5
64,Male,Asia,Manufacturing,Hybrid,49,2,3,4,70000.0,2,6
57,Male,Europe,Technology,Hybrid,50,2,3,4,70000.0,2,5
38,Female,South America,Professional Services,Onsite,40,1,4,1,90000.0,2,4
34,Female,Oceania,Customer Service,Remote,47,2,3,3,70000.0,3,5
63,Female,North America,Education,Onsite,44,1,2,2,70000.0,3,4
40,Male,Europe,Finance,Onsite,40,3,2,3,70000.0,1,2
25,Female,North America,Professional Services,Onsite,57,2,1,1,70000.0,1,5
51,Female,South America,Professional Services,Remote,54,2,3,3,50000.0,1,6
49,Male,North America,Manufacturing,Onsite,50,2,4,3,110000.0,1,0
41,Male,Oceania,Technology,Remote,41,3,1,4,120000.0,2,4
54,Male,South America,Manufacturing,Onsite,52,2,3,2,70000.0,1,1
53,Male,Asia,Manufacturing,Remote,65,2,5,3,50000.0,3,6
54,Male,South America,Manufacturing,Onsite,40,3,5,2,120000.0,2,4
22,Female,Oceania,Professional Services,Remote,44,3,3,4,70000.0,2,2
62,Female,North America,Retail,Onsite,62,1,3,3,70000.0,3,0
28,Male,Oceania,Education,Onsite,43,2,3,2,70000.0,2,0
55,Female,North America,Professional Services,Onsite,36,2,4,2,50000.0,2,2
55,Female,Europe,Finance,Onsite,58,2,3,3,90000.0,1,4
54,Female,South America,Professional Services,Onsite,50,3,4,2,90000.0,2,0
33,Female,South America,Professional Services,Onsite,53,2,3,1,110000.0,2,3
46,Female,South America,Healthcare,Hybrid,55,3,1,3,90000.0,2,1
53,Male,South America,Finance,Onsite,36,2,3,1,50000.0,2,5
29,Female,North America,Technology,Hybrid,43,3,3,3,70000.0,2,0
59,Female,Africa,Technology,Hybrid,46,3,3,3,110000.0,2,2
55,Female,Europe,Retail,Hybrid,47,3,1,2,110000.0,2,4
51,Female,Europe,Technology,Remote,60,3,3,3,50000.0,1,3
62,Male,South America,Customer Service,Hybrid,41,2,3,3,120000.0,2,3
49,Female,North America,Education,Hybrid,44,1,1,1,70000.0,3,0
65,Female,Africa,Customer Service,Onsite,57,1,5,4,70000.0,2,0
62,Female,North America,Professional Services,Onsite,42,2,5,3,110000.0,2,3
32,Male,Africa,Professional Services,Remote,54,2,5,4,70000.0,2,5
53,Male,Europe,Manufacturing,Onsite,38,1,4,4,110000.0,0,0
40,Male,Africa,Healthcare,Hybrid,57,1,4,1,90000.0,2,1
58,Male,Africa,Professional Services,Onsite,39,1,3,3,110000.0,1,5
58,Male,North America,Customer Service,Onsite,65,3,5,2,90000.0,0,2
31,Female,Europe,Finance,Onsite,63,3,3,1,70000.0,2,4
44,Female,South America,Finance,Onsite,54,1,2,2,70000.0,2,3
47,Female,Asia,Finance,Remote,44,2,4,4,90000.0,1,0
47,Female,Asia,Professional Services,Onsite,49,3,3,2,70000.0,2,6
41,Male,Asia,Healthcare,Hybrid,42,3,4,2,110000.0,2,1
56,Male,Asia,Professional Services,Hybrid,50,2,3,4,90000.0,1,3
22,Female,Africa,Customer Service,Onsite,37,1,5,3,70000.0,3,0
48,Female,North America,Healthcare,Hybrid,45,1,4,3,50000.0,2,5
61,Female,North America,Professional Services,Onsite,39,3,3,2,50000.0,3,0
27,Male,Africa,Finance,Onsite,39,3,1,2,120000.0,2,0
37,Female,Africa,Retail,Hybrid,57,1,3,5,90000.0,0,5
48,Male,North America,Professional Services,Hybrid,51,2,2,3,110000.0,3,1
32,Female,Europe,Customer Service,Hybrid,39,2,4,3,120000.0,1,2
35,Male,North America,Technology,Remote,62,1,2,2,90000.0,1,0
27,Female,South America,Education,Remote,58,2,3,5,90000.0,2,5
65,Male,Africa,Education,Onsite,49,2,3,2,90000.0,3,0
62,Female,Asia,Marketing,Hybrid,42,2,3,4,110000.0,1,0
47,Female,North America,Technology,Remote,35,1,3,4,50000.0,2,1
60,Female,North America,Professional Services,Onsite,51,1,5,5,90000.0,3,6
46,Male,Europe,Technology,Remote,45,1,5,4,70000.0,3,0
25,Male,Europe,Professional Services,Remote,63,3,5,4,110000.0,2,3
36,Male,Africa,Technology,Hybrid,47,1,4,1,90000.0,2,0
56,Male,Oceania,Finance,Onsite,52,2,2,1,90000.0,2,2
32,Male,Asia,Technology,Remote,49,3,1,5,50000.0,1,4
52,Male,Asia,Technology,Hybrid,60,2,3,3,70000.0,1,4
57,Female,South America,Healthcare,Onsite,47,3,2,3,70000.0,2,5
46,Male,Africa,Finance,Onsite,63,2,3,2,50000.0,1,6
48,Male,South America,Education,Onsite,57,2,1,1,70000.0,3,0
49,Female,North America,Education,Hybrid,52,3,4,1,70000.0,1,2
62,Male,Asia,Customer Service,Onsite,41,2,3,3,70000.0,2,1
49,Female,South America,Professional Services,Onsite,46,1,3,1,70000.0,2,6
30,Male,Asia,Professional Services,Onsite,52,2,3,5,110000.0,2,3
44,Female,Europe,Healthcare,Hybrid,51,1,5,3,70000.0,0,3
24,Female,Asia,Technology,Remote,64,2,5,3,70000.0,2,1
47,Female,Oceania,Finance,Onsite,46,3,2,5,110000.0,0,6
56,Female,Oceania,Manufacturing,Onsite,53,1,3,2,70000.0,1,1
53,Female,Europe,Education,Hybrid,45,3,4,2,70000.0,2,0
42,Female,Oceania,Manufacturing,Hybrid,64,3,3,2,90000.0,3,1
43,Female,Africa,Technology,Hybrid,54,2,3,4,70000.0,2,0
47,Male,North America,Marketing,Onsite,36,2,5,2,50000.0,3,5
60,Female,South America,Customer Service,Remote,44,3,4,4,70000.0,3,1
60,Female,Oceania,Education,Remote,37,3,5,3,110000.0,2,0
45,Male,Africa,Technology,Remote,41,2,2,3,120000.0,3,6
28,Female,North America,Finance,Hybrid,38,2,2,2,90000.0,2,1
49,Female,South America,Retail,Hybrid,50,3,3,2,90000.0,1,0
55,Female,North America,Finance,Remote,60,2,3,3,90000.0,1,3
65,Male,Oceania,Manufacturing,Remote,56,3,5,4,70000.0,4,2
62,Female,Oceania,Customer Service,Hybrid,57,1,4,3,90000.0,2,0
35,Female,Europe,Professional Services,Onsite,42,3,3,2,90000.0,1,5
65,Female,Europe,Technology,Remote,56,2,5,2,70000.0,2,0
24,Male,Asia,Education,Onsite,55,3,3,3,110000.0,3,6
50,Female,Africa,Professional Services,Remote,56,1,4,4,90000.0,1,6
33,Female,Asia,Professional Services,Onsite,37,3,4,1,90000.0,2,4
28,Male,Asia,Manufacturing,Hybrid,48,1,2,2,50000.0,2,4
64,Female,Asia,Technology,Hybrid,55,3,3,2,70000.0,0,5
62,Male,South America,Customer Service,Onsite,63,2,2,1,90000.0,2,6
43,Female,South America,Manufacturing,Onsite,51,1,2,2,70000.0,1,0
37,Female,South America,Professional Services,Onsite,59,1,2,3,70000.0,2,6
36,Male,Oceania,Manufacturing,Hybrid,65,2,2,2,90000.0,1,2
65,Female,Africa,Customer Service,Onsite,38,3,3,3,120000.0,2,3
64,Female,South America,Technology,Hybrid,39,2,4,3,90000.0,4,0
60,Female,Africa,Customer Service,Remote,54,2,3,1,90000.0,1,1
52,Female,South America,Manufacturing,Onsite,43,1,2,2,110000.0,3,0
55,Female,Oceania,Professional Services,Onsite,39,2,3,3,70000.0,2,6
42,Female,South America,Professional Services,Hybrid,42,3,5,2,70000.0,4,4
42,Male,South America,Professional Services,Remote,35,2,1,5,50000.0,2,0
48,Male,North America,Healthcare,Onsite,36,1,3,4,70000.0,1,1
62,Female,South America,Finance,Remote,53,3,2,5,50000.0,4,4
44,Male,South America,Professional Services,Hybrid,45,2,5,3,70000.0,0,5
43,Female,South America,Healthcare,Hybrid,61,2,1,4,50000.0,4,0
34,Female,North America,Retail,Onsite,47,2,3,5,70000.0,2,2
44,Male,Europe,Marketing,Remote,46,3,4,5,50000.0,3,4
35,Male,Asia,Marketing,Onsite,35,1,4,3,50000.0,3,2
55,Female,Africa,Finance,Remote,49,3,2,3,90000.0,3,5
27,Male,Europe,Finance,Onsite,47,3,4,3,90000.0,3,2
53,Male,Africa,Education,Hybrid,37,2,4,2,110000.0,3,3
33,Female,Oceania,Professional Services,Hybrid,49,2,3,3,90000.0,2,0
65,Female,North America,Education,Onsite,59,2,3,3,70000.0,1,0
32,Male,Africa,Marketing,Hybrid,65,1,3,2,90000.0,2,5
65,Male,Asia,Customer Service,Onsite,62,1,3,2,120000.0,2,6
41,Male,South America,Technology,Onsite,52,2,4,2,50000.0,1,4
27,Female,South America,Professional Services,Onsite,64,1,3,1,90000.0,2,6
39,Male,North America,Marketing,Onsite,65,2,2,2,110000.0,0,6
63,Male,Europe,Finance,Onsite,54,2,3,3,70000.0,2,3
24,Male,Europe,Education,Onsite,37,1,5,3,90000.0,1,5
42,Male,Africa,Professional Services,Onsite,48,2,3,3,110000.0,3,3
33,Male,Asia,Technology,Hybrid,35,2,2,2,90000.0,2,6
38,Male,Africa,Customer Service,Remote,61,1,4,4,70000.0,0,1
56,Male,Europe,Marketing,Hybrid,63,3,3,4,110000.0,2,0
57,Male,Africa,Professional Services,Hybrid,64,3,3,3,90000.0,1,5
59,Female,Africa,Finance,Onsite,57,1,4,4,70000.0,2,1
39,Female,North America,Technology,Hybrid,62,2,3,4,90000.0,1,6
48,Male,South America,Technology,Remote,36,2,2,2,90000.0,1,6
59,Male,Europe,Finance,Onsite,47,3,4,5,110000.0,0,0
27,Female,Asia,Healthcare,Onsite,59,3,3,1,110000.0,2,0
46,Male,Asia,Customer Service,Onsite,44,3,4,1,90000.0,3,4
37,Female,Asia,Finance,Hybrid,49,3,1,1,90000.0,1,6
57,Male,Oceania,Technology,Remote,38,1,2,2,90000.0,3,4
24,Male,Africa,Customer Service,Onsite,48,3,4,3,120000.0,1,2
52,Male,Africa,Healthcare,Hybrid,62,1,2,3,120000.0,2,1
34,Female,Europe,Marketing,Remote,64,3,2,2,70000.0,1,4
32,Female,Europe,Healthcare,Onsite,46,1,4,3,50000.0,2,6
51,Female,North America,Technology,Onsite,62,3,1,3,110000.0,3,1
30,Male,South America,Healthcare,Onsite,46,3,3,2,70000.0,0,5
26,Female,Asia,Professional Services,Hybrid,38,2,4,4,70000.0,0,3
43,Female,South America,Manufacturing,Hybrid,47,3,5,3,120000.0,4,6
40,Female,South America,Technology,Onsite,50,3,2,2,90000.0,2,5
31,Female,Oceania,Retail,Onsite,48,1,3,2,110000.0,3,0
35,Male,North America,Retail,Onsite,50,1,3,2,90000.0,1,4
31,Male,Asia,Technology,Remote,62,3,4,3,50000.0,1,6
59,Male,Europe,Technology,Remote,64,3,4,4,70000.0,2,0
60,Male,Europe,Professional Services,Remote,40,2,4,4,110000.0,0,4
22,Female,Asia,Healthcare,Onsite,61,3,1,1,70000.0,4,6
33,Female,Africa,Professional Services,Hybrid,57,2,3,4,90000.0,1,6
61,Female,Africa,Professional Services,Hybrid,40,3,5,1,70000.0,2,6
24,Male,North America,Retail,Onsite,63,2,4,1,110000.0,3,5
42,Female,Oceania,Technology,Onsite,42,1,4,1,70000.0,1,4
36,Male,South America,Finance,Hybrid,50,3,2,3,90000.0,2,0
30,Female,North America,Technology,Hybrid,44,3,1,3,50000.0,4,6
58,Male,South America,Healthcare,Onsite,60,2,3,3,110000.0,1,3
65,Male,North America,Technology,Hybrid,55,2,4,1,50000.0,2,0
62,Female,Asia,Finance,Onsite,63,2,2,4,90000.0,0,5
24,Female,Africa,Professional Services,Onsite,40,1,2,2,70000.0,3,3
40,Female,Oceania,Retail,Hybrid,59,3,2,1,50000.0,1,5
65,Male,Europe,Finance,Onsite,45,2,2,2,50000.0,1,2
24,Male,Africa,Manufacturing,Hybrid,35,2,3,5,50000.0,2,5
37,Male,South America,Technology,Hybrid,51,3,2,3,70000.0,3,1
51,Female,Asia,Education,Onsite,40,1,3,3,90000.0,3,2
31,Male,North America,Manufacturing,Hybrid,40,3,3,3,70000.0,2,1
47,Male,Africa,Manufacturing,Hybrid,52,2,4,2,70000.0,3,6
23,Female,Asia,Technology,Onsite,58,2,4,2,70000.0,1,3
61,Female,North America,Retail,Remote,62,2,4,3,50000.0,3,1
29,Female,Asia,Finance,Remote,45,2,4,5,70000.0,1,5
36,Male,Oceania,Marketing,Onsite,57,3,3,2,70000.0,3,0
54,Female,South America,Professional Services,Onsite,47,1,2,4,90000.0,2,6
59,Female,Africa,Professional Services,Onsite,45,2,5,1,50000.0,0,1
55,Female,Oceania,Retail,Onsite,55,2,4,2,110000.0,2,6
30,Male,Europe,Professional Services,Onsite,54,2,3,2,90000.0,2,5
53,Female,Europe,Professional Services,Hybrid,38,3,4,1,70000.0,1,5
51,Male,Oceania,Technology,Remote,63,1,2,3,120000.0,2,0
61,Male,Africa,Manufacturing,Onsite,53,2,5,2,90000.0,1,5
52,Male,Europe,Professional Services,Hybrid,61,2,4,3,90000.0,1,1
43,Male,North America,Retail,Onsite,39,2,5,3,90000.0,2,0
56,Female,South America,Customer Service,Remote,47,2,3,4,70000.0,4,0
49,Female,Africa,Manufacturing,Remote,38,1,4,4,90000.0,1,0
62,Female,Oceania,Marketing,Onsite,49,2,3,3,90000.0,3,4
62,Female,North America,Professional Services,Onsite,64,2,5,1,50000.0,3,4
31,Female,Africa,Professional Services,Onsite,56,2,2,3,70000.0,1,0
48,Female,Oceania,Technology,Remote,36,2,3,1,50000.0,3,6
28,Female,Africa,Professional Services,Onsite,46,2,3,2,70000.0,4,6
45,Female,Europe,Finance,Hybrid,57,2,2,2,90000.0,1,2
24,Male,Asia,Education,Remote,59,2,1,4,90000.0,3,0
30,Male,Oceania,Manufacturing,Hybrid,53,3,2,3,70000.0,2,0
22,Male,Africa,Healthcare,Remote,48,3,2,3,70000.0,3,1
31,Male,Asia,Retail,Remote,35,1,2,5,50000.0,2,5
60,Female,Africa,Marketing,Onsite,39,2,4,2,70000.0,1,2
34,Male,North America,Professional Services,Hybrid,37,1,3,3,120000.0,3,1
29,Female,Asia,Professional Services,Onsite,64,1,4,1,50000.0,0,3
46,Male,Asia,Technology,Remote,35,3,3,3,120000.0,2,4
62,Female,Africa,Professional Services,Onsite,43,2,1,5,70000.0,0,0
37,Male,Asia,Technology,Remote,58,3,2,2,50000.0,2,5
50,Male,Europe,Professional Services,Onsite,48,2,4,2,120000.0,2,1
57,Female,South America,Retail,Onsite,36,3,4,2,110000.0,0,1
63,Female,Europe,Marketing,Hybrid,37,2,5,4,90000.0,2,1
36,Male,South America,Professional Services,Onsite,65,3,3,2,70000.0,3,3
35,Male,Oceania,Professional Services,Hybrid,45,3,3,3,90000.0,1,1
26,Male,Asia,Finance,Onsite,49,3,3,2,70000.0,3,3
54,Male,Asia,Finance,Remote,50,2,3,1,90000.0,2,0
26,Male,South America,Professional Services,Hybrid,60,1,5,3,50000.0,3,6
43,Female,Asia,Professional Services,Onsite,43,3,3,2,70000.0,1,0
51,Female,Africa,Professional Services,Onsite,56,2,4,3,110000.0,2,2
35,Female,North America,Professional Services,Onsite,38,2,3,1,70000.0,0,0
24,Female,Europe,Technology,Hybrid,44,1,5,3,70000.0,1,0
53,Male,Africa,Technology,Remote,63,3,3,5,90000.0,3,5
63,Female,Oceania,Professional Services,Onsite,60,3,2,3,70000.0,2,2
24,Female,Oceania,Manufacturing,Remote,36,2,1,5,50000.0,2,1
46,Male,Europe,Professional Services,Onsite,57,1,2,4,70000.0,2,0
56,Male,Africa,Healthcare,Onsite,65,1,1,5,70000.0,4,1
63,Male,South America,Customer Service,Remote,46,2,3,5,90000.0,1,1
45,Female,Europe,Manufacturing,Hybrid,40,3,2,1,70000.0,0,0
43,Female,Asia,Technology,Remote,40,3,2,3,70000.0,3,4
47,Female,Asia,Healthcare,Onsite,38,1,5,3,120000.0,0,6
60,Female,Oceania,Customer Service,Onsite,61,1,3,2,50000.0,1,6
48,Female,Europe,Technology,Remote,43,2,4,3,70000.0,1,6
47,Male,Africa,Finance,Hybrid,35,2,4,1,70000.0,1,6
24,Female,Oceania,Healthcare,Onsite,47,2,2,1,50000.0,0,0
34,Male,Africa,Education,Onsite,36,1,4,2,90000.0,3,5
45,Female,South America,Professional Services,Onsite,56,2,4,2,90000.0,2,4
42,Male,Oceania,Technology,Hybrid,55,3,2,1,90000.0,1,1
41,Female,North America,Technology,Remote,59,3,2,1,110000.0,1,2
31,Female,Europe,Finance,Hybrid,36,3,3,2,110000.0,1,3
22,Male,Africa,Finance,Onsite,60,1,2,1,90000.0,1,4
59,Female,Asia,Professional Services,Onsite,64,1,4,2,70000.0,2,2
58,Female,Oceania,Education,Onsite,37,2,4,4,90000.0,1,3
42,Male,Asia,Healthcare,Hybrid,53,3,2,4,50000.0,1,3
24,Male,Asia,Marketing,Hybrid,35,2,3,2,70000.0,4,0
35,Male,Europe,Technology,Hybrid,53,2,2,2,50000.0,3,4
64,Male,Africa,Technology,Remote,49,1,1,1,70000.0,4,3
